,bed,bath,acre_lot,state,house_size,price
4764,3.0,3.0,0.77,5,2774.0,524900.0
4765,3.0,2.0,1.87,5,2930.0,529000.0
4766,3.0,2.0,0.42,5,1924.0,398000.0
4767,4.0,2.0,0.29,5,3271.0,429900.0
4768,6.0,7.0,1.17,5,4100.0,789900.0
4769,3.0,3.0,0.7,5,1984.0,475000.0
4770,3.0,3.0,3.03,5,2088.0,529900.0
4771,3.0,3.0,2.09,5,2949.0,544900.0
4772,2.0,3.0,1.07,5,2466.0,609000.0
4773,5.0,3.0,1.75,5,2938.0,599900.0
4774,4.0,3.0,0.92,5,2696.0,614900.0
4775,3.0,2.0,0.21,5,2076.0,424900.0
4776,3.0,3.0,4.02,5,3447.0,869000.0
4777,4.0,2.0,0.46,5,2222.0,500000.0
4778,3.0,2.0,0.42,5,5091.0,219900.0
4779,3.0,3.0,2.6,5,2353.0,459900.0
4780,5.0,3.0,0.3,5,2214.0,392000.0
4781,3.0,2.0,0.23,5,2000.0,425000.0
4782,2.0,2.0,0.16,5,1944.0,380000.0
4783,4.0,2.0,0.16,5,1882.0,459900.0
4784,4.0,2.0,0.44,5,2082.0,499900.0
4785,3.0,2.0,0.75,5,1656.0,429000.0
4786,4.0,2.0,0.23,5,1768.0,440000.0
4787,2.0,1.0,1.03,5,872.0,160000.0
4788,3.0,2.0,0.32,5,1664.0,350000.0
4789,3.0,3.0,2.15,5,2423.0,829000.0
4790,3.0,2.0,3.1,5,2388.0,429900.0
4791,3.0,3.0,1.7,5,1972.0,479000.0
4792,4.0,3.0,0.23,5,2084.0,435000.0
4793,3.0,1.0,0.14,5,1056.0,334999.0
4794,3.0,2.0,0.35,5,1600.0,420000.0
4795,3.0,3.0,0.28,5,1688.0,569900.0
4796,4.0,4.0,4.09,5,4898.0,899900.0
4797,5.0,4.0,1.81,5,3322.0,799999.0
4798,4.0,3.0,0.35,5,2647.0,725000.0
4799,3.0,3.0,5.7,5,2650.0,995000.0
4800,4.0,3.0,4.13,5,2128.0,530000.0
4801,4.0,3.0,0.13,5,1952.0,425000.0
4802,5.0,4.0,0.29,5,2903.0,519000.0
4803,4.0,3.0,2.0,5,4250.0,1299990.0
4804,3.0,3.0,0.21,5,1672.0,499900.0
4805,3.0,2.0,0.23,5,2036.0,435000.0
4806,3.0,3.0,0.16,5,1632.0,440000.0
4807,3.0,1.0,0.44,5,1040.0,355000.0
4808,3.0,3.0,0.13,5,1668.0,424900.0
4809,3.0,3.0,0.7,5,1984.0,475000.0
4810,6.0,7.0,1.17,5,4100.0,789900.0
4811,4.0,3.0,0.47,5,2378.0,615000.0
4812,3.0,2.0,0.23,5,2000.0,425000.0
4813,3.0,2.0,0.21,5,2076.0,424900.0
4814,2.0,2.0,0.16,5,1944.0,380000.0
4815,4.0,2.0,0.23,5,1768.0,440000.0
4816,4.0,2.0,0.44,5,2082.0,499900.0
4817,4.0,2.0,0.29,5,3271.0,429900.0
4818,3.0,3.0,4.02,5,3447.0,869000.0
4819,3.0,2.0,0.09,5,1550.0,369900.0
4820,4.0,4.0,4.09,5,4898.0,899900.0
4821,4.0,3.0,0.35,5,2647.0,725000.0
4822,4.0,3.0,0.13,5,1952.0,425000.0
4823,5.0,4.0,0.29,5,2903.0,519000.0
4824,4.0,3.0,2.0,5,4250.0,1299990.0
4825,5.0,1.0,0.18,5,3286.0,429900.0
4826,3.0,3.0,0.21,5,1672.0,499900.0
4827,3.0,2.0,0.23,5,2036.0,435000.0
4828,3.0,1.0,0.44,5,1040.0,355000.0
4829,3.0,3.0,0.16,5,1632.0,440000.0
4830,3.0,2.0,2.0,5,4096.0,725000.0
4831,4.0,3.0,0.65,5,2635.0,695000.0
4832,4.0,3.0,0.75,5,2659.0,730000.0
4833,3.0,2.0,4.76,5,3537.0,950000.0
4834,3.0,3.0,0.13,5,1668.0,424900.0
4835,4.0,3.0,0.74,5,4672.0,777000.0
4836,3.0,1.0,0.16,5,1350.0,330000.0
4837,3.0,3.0,0.7,5,1984.0,475000.0
4838,6.0,7.0,1.17,5,4100.0,789900.0
4839,4.0,3.0,0.47,5,2378.0,615000.0
4840,4.0,2.0,0.29,5,3271.0,429900.0
4841,3.0,4.0,1.0,5,2717.0,749900.0
4842,2.0,2.0,0.16,5,1944.0,380000.0
4843,3.0,2.0,0.21,5,2076.0,424900.0
4844,4.0,2.0,0.23,5,1768.0,440000.0
4845,4.0,2.0,0.44,5,2082.0,499900.0
4846,4.0,3.0,1.0,5,2363.0,350000.0
4847,3.0,2.0,2.25,5,1761.0,581100.0
4848,3.0,3.0,1.71,5,2349.0,650000.0
4849,4.0,4.0,1.1,5,3472.0,696225.0
4850,4.0,3.0,1.37,5,3026.0,724900.0
4851,4.0,4.0,1.0,5,3472.0,865000.0
4852,4.0,4.0,1.26,5,3472.0,865000.0
4853,3.0,3.0,1.32,5,2349.0,650000.0
4854,3.0,2.0,0.09,5,1550.0,369900.0
4855,3.0,3.0,1.5,5,2415.0,740000.0
4856,2.0,1.0,0.23,5,840.0,69999.0
4857,4.0,4.0,2.82,5,2600.0,699900.0
4858,4.0,2.0,0.21,5,2047.0,425900.0
4859,4.0,4.0,4.09,5,4898.0,899900.0
4860,3.0,2.0,1.0,5,1761.0,589900.0
4861,3.0,3.0,2.02,5,2375.0,749999.0
4862,3.0,3.0,1.5,5,2504.0,717400.0
4863,4.0,4.0,1.0,5,3472.0,885000.0
4864,2.0,2.0,0.07,5,1472.0,335000.0
4865,2.0,1.0,0.87,5,1668.0,370000.0
4866,2.0,3.0,15.3,5,1788.0,575000.0
4867,5.0,4.0,1.81,5,3322.0,799999.0
4868,5.0,6.0,1.38,5,7230.0,1100000.0
4869,4.0,4.0,5.43,5,6675.0,1300000.0
4870,3.0,3.0,0.69,5,2514.0,595000.0
4871,3.0,3.0,5.7,5,2650.0,995000.0
4872,3.0,3.0,1.2,5,3462.0,640000.0
4873,4.0,3.0,0.13,5,1952.0,425000.0
4874,4.0,3.0,1.15,5,2424.0,689900.0
4875,4.0,3.0,0.35,5,2647.0,725000.0
4876,6.0,9.0,1.01,5,1750.0,1575000.0
4877,3.0,3.0,0.19,5,2330.0,699900.0
4878,4.0,2.0,5.9,5,2160.0,350000.0
4879,4.0,3.0,4.13,5,2128.0,530000.0
4880,5.0,4.0,0.29,5,2903.0,519000.0
4881,4.0,2.0,0.36,5,2149.0,399900.0
4882,2.0,2.0,0.54,5,1190.0,275000.0
4883,3.0,3.0,2.1,5,2175.0,589900.0
4884,4.0,4.0,0.21,5,2136.0,449500.0
4885,5.0,1.0,0.18,5,3286.0,429900.0
4886,4.0,3.0,2.0,5,4250.0,1299990.0
4887,3.0,3.0,0.21,5,1672.0,499900.0
4888,3.0,2.0,0.23,5,2036.0,435000.0
4889,3.0,1.0,0.44,5,1040.0,355000.0
4890,3.0,1.0,0.23,5,1439.0,230000.0
4891,3.0,1.0,2.48,5,1508.0,375000.0
4892,3.0,2.0,0.11,5,2156.0,399000.0
4893,3.0,3.0,0.16,5,1632.0,440000.0
4894,3.0,2.0,2.0,5,4096.0,725000.0
4895,4.0,6.0,0.69,5,6001.0,1700000.0
4896,4.0,3.0,0.57,5,2705.0,659900.0
4897,2.0,3.0,1.01,5,1750.0,530000.0
4898,2.0,3.0,1.01,5,1750.0,550000.0
4899,4.0,3.0,0.65,5,2635.0,695000.0
4900,4.0,3.0,0.75,5,2659.0,730000.0
4901,4.0,5.0,19.0,5,5036.0,749900.0
4902,3.0,3.0,0.13,5,1668.0,424900.0
4903,5.0,4.0,0.85,5,2784.0,599900.0
4904,3.0,3.0,5.4,5,2600.0,649000.0
4905,5.0,4.0,1.69,5,4936.0,794000.0
4906,3.0,2.0,4.76,5,3537.0,950000.0
4907,3.0,3.0,2.19,5,1912.0,549900.0
4908,4.0,2.0,0.34,5,2624.0,425000.0
4909,2.0,2.0,6.0,5,2244.0,529875.0
4910,4.0,3.0,0.74,5,4672.0,777000.0
4911,3.0,1.0,0.16,5,1350.0,330000.0
4912,4.0,2.0,0.29,5,3271.0,429900.0
4913,4.0,2.0,0.46,5,2222.0,500000.0
4914,3.0,2.0,1.5,5,1577.0,465000.0
4915,3.0,3.0,0.7,5,1984.0,475000.0
4916,3.0,3.0,4.02,5,3447.0,869000.0
4917,3.0,3.0,1.09,5,4522.0,749000.0
4918,6.0,7.0,1.17,5,4100.0,789900.0
4919,3.0,4.0,1.0,5,2717.0,749900.0
4920,3.0,3.0,3.64,5,2721.0,675000.0
4921,3.0,2.0,0.42,5,5091.0,219900.0
4922,4.0,4.0,0.5,5,3322.0,879900.0
4923,3.0,3.0,3.03,5,2088.0,529900.0
4924,3.0,3.0,2.6,5,2353.0,459900.0
4925,2.0,2.0,0.16,5,1944.0,380000.0
4926,3.0,3.0,2.3,5,2491.0,649000.0
4927,3.0,2.0,0.21,5,2076.0,424900.0
4928,4.0,2.0,0.44,5,2082.0,499900.0
4929,4.0,2.0,0.23,5,1768.0,440000.0
4930,3.0,2.0,0.23,5,2254.0,400000.0
4931,3.0,2.0,0.35,5,1924.0,399000.0
4932,4.0,3.0,1.11,5,2388.0,299000.0
4933,8.0,5.0,1.21,5,7000.0,845000.0
4934,8.0,3.0,1.21,5,7000.0,945000.0
4935,3.0,2.0,1.26,5,2316.0,519000.0
4936,2.0,2.0,2.03,5,1492.0,449900.0
4937,4.0,3.0,1.0,5,3019.0,549900.0
4938,3.0,4.0,13.4,5,3830.0,2280000.0
4939,4.0,3.0,1.08,5,3026.0,707400.0
4940,4.0,3.0,1.0,5,3026.0,707400.0
4941,6.0,4.0,43.4,5,6724.0,899000.0
4942,3.0,2.0,2.25,5,1761.0,581100.0
4943,3.0,2.0,5.79,5,3379.0,875000.0
4944,4.0,4.0,1.71,5,4500.0,1650000.0
4945,2.0,2.0,0.86,5,1249.0,399900.0
4946,3.0,3.0,1.71,5,2349.0,650000.0
4947,4.0,4.0,1.1,5,3472.0,696225.0
4948,4.0,3.0,1.37,5,3026.0,724900.0
4949,4.0,4.0,1.0,5,3472.0,865000.0
4950,2.0,1.0,0.34,5,1269.0,266000.0
4951,3.0,2.0,0.4,5,2626.0,519900.0
4952,3.0,3.0,7.76,5,2161.0,642851.0
4953,5.0,3.0,143.0,5,1978.0,1100000.0
4954,4.0,3.0,3.12,5,2844.0,1049900.0
4955,2.0,1.0,0.23,5,840.0,69999.0
4956,2.0,2.0,1.2,5,1608.0,300000.0
4957,3.0,2.0,0.09,5,1550.0,369900.0
4958,4.0,4.0,4.09,5,4898.0,899900.0
4959,4.0,4.0,2.82,5,2600.0,699900.0
4960,3.0,3.0,2.02,5,2375.0,749999.0
4961,3.0,3.0,1.5,5,2504.0,717400.0
4962,3.0,4.0,1.5,5,2186.0,439900.0
4963,3.0,2.0,1.0,5,1761.0,589900.0
4964,8.0,7.0,169.0,5,10586.0,2650000.0
4965,3.0,3.0,1.0,5,2524.0,599900.0
4966,2.0,2.0,17.6,5,5364.0,1624900.0
4967,3.0,1.0,3.4,7,1335.0,200000.0
4968,6.0,3.0,2.56,7,3108.0,515000.0
4969,3.0,1.0,3.4,7,1335.0,200000.0
4970,6.0,3.0,2.56,7,3108.0,515000.0
4971,5.0,4.0,4.0,7,3300.0,475000.0
4972,6.0,3.0,0.81,7,2584.0,299900.0
4973,3.0,2.0,1.75,7,2282.0,259800.0
4974,7.0,2.0,0.2,7,2912.0,152500.0
4975,5.0,5.0,48.0,7,5767.0,1075000.0
4976,2.0,2.0,8.7,7,1252.0,239000.0
4977,4.0,3.0,1.73,7,2964.0,419000.0
4978,2.0,1.0,1.0,7,1116.0,249000.0
4979,3.0,3.0,134.4,7,2600.0,1450000.0
4980,4.0,3.0,1.73,7,2964.0,419000.0
4981,9.0,9.0,0.74,7,4995.0,529000.0
4982,7.0,2.0,0.2,7,2912.0,152500.0
4983,3.0,2.0,1.75,7,2282.0,259800.0
4984,5.0,5.0,48.0,7,5767.0,1075000.0
4985,2.0,1.0,1.0,7,784.0,149000.0
4986,3.0,1.0,0.27,7,1475.0,135000.0
4987,3.0,2.0,2.34,7,1792.0,439900.0
4988,2.0,1.0,1.28,7,906.0,191000.0
4989,2.0,2.0,3.0,7,1500.0,249000.0
4990,2.0,1.0,0.12,7,784.0,89000.0
4991,2.0,2.0,8.7,7,1252.0,239000.0
4992,3.0,3.0,0.75,7,2600.0,425000.0
4993,3.0,1.0,0.15,7,1144.0,169000.0
4994,3.0,1.0,0.24,7,1152.0,189900.0
4995,4.0,1.0,0.34,7,1358.0,199000.0
4996,1.0,1.0,7.04,7,640.0,119000.0
4997,3.0,2.0,1.07,7,1900.0,239000.0
4998,2.0,1.0,0.8,7,590.0,169000.0
4999,2.0,1.0,1.05,7,840.0,174000.0
5000,6.0,3.0,2.56,7,3108.0,515000.0
5001,4.0,3.0,1.73,7,2964.0,419000.0
5002,3.0,2.0,1.75,7,2282.0,259800.0
5003,5.0,5.0,48.0,7,5767.0,1075000.0
5004,4.0,4.0,0.82,7,2600.0,449000.0
5005,3.0,2.0,0.41,7,1352.0,159900.0
5006,4.0,2.0,2.23,7,1964.0,319900.0
5007,3.0,1.0,8.4,7,2010.0,180000.0
5008,6.0,3.0,0.81,7,2584.0,299900.0
5009,2.0,1.0,0.98,7,1248.0,259900.0
5010,9.0,6.0,3.01,7,3580.0,385000.0
5011,4.0,4.0,5.81,7,7102.0,649000.0
5012,2.0,1.0,5.0,7,1320.0,195000.0
5013,3.0,1.0,1.67,7,1368.0,259000.0
5014,4.0,2.0,2.23,7,1964.0,319900.0
5015,4.0,1.0,1.74,7,1444.0,249900.0
5016,3.0,1.0,8.4,7,2010.0,180000.0
5017,4.0,3.0,1.0,7,2461.0,789000.0
5018,9.0,9.0,0.74,7,4995.0,529000.0
5019,3.0,2.0,0.1,7,1023.0,140000.0
5020,6.0,3.0,0.81,7,2584.0,299900.0
5021,3.0,2.0,1.75,7,2282.0,259800.0
5022,2.0,1.0,0.98,7,1248.0,259900.0
5023,7.0,2.0,0.2,7,2912.0,152500.0
5024,3.0,2.0,0.34,7,1716.0,199500.0
5025,3.0,1.0,0.27,7,1475.0,135000.0
5026,3.0,2.0,1.5,7,1500.0,359000.0
5027,5.0,5.0,48.0,7,5767.0,1075000.0
5028,2.0,1.0,1.0,7,784.0,149000.0
5029,3.0,2.0,2.34,7,1792.0,439900.0
5030,4.0,3.0,0.51,7,1850.0,449000.0
5031,9.0,6.0,3.01,7,3580.0,385000.0
5032,4.0,4.0,5.81,7,7102.0,649000.0
5033,2.0,1.0,5.0,7,1320.0,195000.0
5034,2.0,2.0,3.0,7,1500.0,249000.0
5035,2.0,1.0,0.12,7,784.0,89000.0
5036,3.0,1.0,0.15,7,1144.0,169000.0
5037,2.0,2.0,8.7,7,1252.0,239000.0
5038,1.0,1.0,7.04,7,640.0,119000.0
5039,3.0,1.0,0.24,7,1152.0,189900.0
5040,4.0,1.0,0.34,7,1358.0,199000.0
5041,3.0,2.0,1.07,7,1900.0,239000.0
5042,2.0,1.0,0.8,7,590.0,169000.0
5043,2.0,1.0,1.05,7,840.0,174000.0
5044,5.0,2.0,0.22,7,2169.0,169000.0
5045,4.0,3.0,0.17,7,1794.0,269000.0
5046,3.0,1.0,3.4,7,1335.0,200000.0
5047,5.0,4.0,4.0,7,3300.0,475000.0
5048,3.0,2.0,3.2,7,1556.0,265000.0
5049,3.0,2.0,14.7,7,4006.0,1200000.0
5050,3.0,2.0,0.5,7,1816.0,279000.0
5051,4.0,4.0,177.0,7,7149.0,3500000.0
5052,2.0,1.0,1.0,7,1116.0,249000.0
5053,3.0,2.0,10.14,7,1712.0,250000.0
5054,5.0,4.0,0.22,7,2998.0,269000.0
5055,4.0,2.0,10.19,7,2446.0,735000.0
5056,4.0,4.0,20.88,7,4000.0,825000.0
5057,4.0,4.0,0.25,7,4800.0,229000.0
5058,7.0,4.0,0.27,7,2800.0,269000.0
5059,3.0,3.0,0.75,7,2600.0,425000.0
5060,3.0,3.0,134.4,7,2600.0,1450000.0
5061,12.0,5.0,30.0,7,7400.0,789000.0
5062,3.0,2.0,0.41,7,1352.0,159900.0
5063,12.0,5.0,30.0,7,7400.0,789000.0
5064,4.0,2.0,2.23,7,1964.0,319900.0
5065,3.0,2.0,0.56,7,1996.0,350000.0
5066,3.0,1.0,8.4,7,2010.0,180000.0
5067,8.0,2.0,0.65,7,3831.0,375000.0
5068,4.0,5.0,0.08,7,6650.0,769900.0
5069,3.0,2.0,0.52,7,3230.0,299000.0
5070,1.0,2.0,0.12,7,1680.0,265000.0
5071,9.0,9.0,0.74,7,4995.0,529000.0
5072,5.0,4.0,4.0,7,3300.0,475000.0
5073,3.0,2.0,0.1,7,1023.0,140000.0
5074,3.0,2.0,1.75,7,2282.0,259800.0
5075,3.0,2.0,0.5,7,1816.0,279000.0
5076,3.0,2.0,3.2,7,1556.0,265000.0
5077,3.0,3.0,0.18,7,1461.0,239900.0
5078,7.0,2.0,0.2,7,2912.0,152500.0
5079,3.0,3.0,0.35,7,2184.0,390000.0
5080,3.0,2.0,14.7,7,4006.0,1200000.0
5081,6.0,3.0,0.81,7,2584.0,299900.0
5082,2.0,1.0,0.98,7,1248.0,259900.0
5083,3.0,2.0,0.34,7,1716.0,199500.0
5084,3.0,1.0,0.27,7,1475.0,135000.0
5085,5.0,5.0,48.0,7,5767.0,1075000.0
5086,4.0,4.0,177.0,7,7149.0,3500000.0
5087,3.0,2.0,2.34,7,1792.0,439900.0
5088,2.0,1.0,1.0,7,784.0,149000.0
5089,9.0,6.0,3.01,7,3580.0,385000.0
5090,4.0,4.0,5.81,7,7102.0,649000.0
5091,2.0,1.0,5.0,7,1320.0,195000.0
5092,2.0,2.0,3.0,7,1500.0,249000.0
5093,4.0,4.0,0.25,7,4800.0,229000.0
5094,7.0,6.0,1.56,7,5187.0,569000.0
5095,3.0,1.0,0.19,7,1735.0,125000.0
5096,4.0,4.0,20.88,7,4000.0,825000.0
5097,2.0,1.0,0.12,7,784.0,89000.0
5098,3.0,1.0,0.15,7,1144.0,169000.0
5099,3.0,1.0,0.17,7,1144.0,154900.0
5100,2.0,2.0,8.7,7,1252.0,239000.0
5101,1.0,1.0,7.04,7,640.0,119000.0
5102,4.0,2.0,0.05,7,1440.0,129500.0
5103,3.0,3.0,0.75,7,2600.0,425000.0
5104,3.0,1.0,0.24,7,1152.0,189900.0
5105,4.0,1.0,0.34,7,1358.0,199000.0
5106,3.0,3.0,134.4,7,2600.0,1450000.0
5107,2.0,1.0,0.14,7,944.0,129000.0
5108,3.0,3.0,0.15,7,1588.0,195000.0
5109,3.0,1.0,0.25,7,1248.0,125000.0
5110,3.0,2.0,0.31,7,1328.0,229900.0
5111,5.0,2.0,0.22,7,2169.0,169000.0
5112,4.0,1.0,0.34,7,1875.0,250000.0
5113,4.0,3.0,0.17,7,1794.0,269000.0
5114,3.0,1.0,0.49,7,960.0,250000.0
5115,6.0,5.0,0.7,7,2950.0,359000.0
5116,12.0,5.0,30.0,7,7400.0,789000.0
5117,4.0,2.0,0.72,7,2160.0,189900.0
5118,2.0,1.0,0.18,7,944.0,250000.0
5119,4.0,4.0,0.82,7,2600.0,449000.0
5120,12.0,6.0,0.23,7,5592.0,575000.0
5121,12.0,5.0,30.0,7,7400.0,789000.0
5122,4.0,3.0,1.0,7,3005.0,649900.0
5123,3.0,1.0,0.49,7,960.0,250000.0
5124,4.0,3.0,0.25,7,2268.0,575000.0
5125,6.0,5.0,0.7,7,2950.0,359000.0
5126,12.0,5.0,30.0,7,7400.0,789000.0
5127,4.0,4.0,0.82,7,2600.0,449000.0
5128,12.0,6.0,0.23,7,5592.0,575000.0
5129,15.0,8.0,30.0,7,6862.0,3499900.0
5130,3.0,1.0,0.49,7,960.0,250000.0
5131,3.0,4.0,0.4,7,2281.0,299000.0
5132,12.0,5.0,30.0,7,7400.0,789000.0
5133,4.0,3.0,1.73,7,2964.0,419000.0
5134,4.0,2.0,0.72,7,2160.0,189900.0
5135,6.0,5.0,0.7,7,2950.0,359000.0
5136,2.0,1.0,0.18,7,944.0,250000.0
5137,4.0,4.0,0.82,7,2600.0,449000.0
5138,12.0,6.0,0.23,7,5592.0,575000.0
5139,7.0,4.0,0.15,7,3612.0,399000.0
5140,12.0,5.0,30.0,7,7400.0,789000.0
5141,4.0,4.0,0.82,7,2600.0,449000.0
5142,3.0,2.0,0.41,7,1352.0,159900.0
5143,4.0,3.0,0.25,7,2268.0,575000.0
5144,2.0,2.0,0.8,7,1056.0,150000.0
5145,12.0,5.0,30.0,7,7400.0,789000.0
5146,4.0,2.0,2.23,7,1964.0,319900.0
5147,4.0,4.0,21.0,7,4000.0,3250000.0
5148,12.0,5.0,30.0,7,7400.0,789000.0
5149,4.0,3.0,1.73,7,2964.0,419000.0
5150,4.0,4.0,0.82,7,2600.0,449000.0
5151,6.0,5.0,0.7,7,2950.0,359000.0
5152,4.0,2.0,0.72,7,2160.0,189900.0
5153,2.0,1.0,0.18,7,944.0,250000.0
5154,12.0,6.0,0.23,7,5592.0,575000.0
5155,4.0,4.0,0.82,7,2600.0,449000.0
5156,12.0,5.0,30.0,7,7400.0,789000.0
5157,4.0,4.0,0.82,7,2600.0,449000.0
5158,6.0,5.0,0.7,7,2950.0,359000.0
5159,4.0,4.0,0.82,7,2600.0,449000.0
5160,12.0,6.0,0.23,7,5592.0,575000.0
5161,3.0,1.0,0.49,7,960.0,250000.0
5162,6.0,5.0,0.7,7,2950.0,359000.0
5163,4.0,4.0,0.82,7,2600.0,449000.0
5164,3.0,1.0,3.4,7,1335.0,200000.0
5165,6.0,3.0,2.56,7,3108.0,515000.0
5166,3.0,3.0,0.15,7,2100.0,225000.0
5167,3.0,2.0,1.8,7,1248.0,124900.0
5168,4.0,3.0,1.57,7,2834.0,595000.0
5169,2.0,1.0,1.0,7,1116.0,249000.0
5170,3.0,2.0,0.09,7,1927.0,229900.0
5171,2.0,3.0,0.25,7,1584.0,250000.0
5172,5.0,3.0,0.38,7,3757.0,250000.0
5173,3.0,4.0,28.4,7,2700.0,700000.0
5174,4.0,3.0,0.16,7,3360.0,285000.0
5175,5.0,2.0,0.17,7,2584.0,350000.0
5176,3.0,3.0,0.4,7,3400.0,325000.0
5177,2.0,1.0,29.57,7,1094.0,325000.0
5178,1.0,1.0,0.3,7,995.0,229000.0
5179,3.0,4.0,0.4,7,2281.0,299000.0
5180,4.0,3.0,1.73,7,2964.0,419000.0
5181,3.0,2.0,0.51,7,1700.0,269900.0
5182,2.0,1.0,1.2,7,980.0,99000.0
5183,7.0,4.0,0.15,7,3612.0,399000.0
5184,4.0,2.0,0.72,7,2160.0,189900.0
5185,4.0,3.0,2.55,7,2712.0,825000.0
5186,2.0,1.0,0.18,7,944.0,250000.0
5187,12.0,6.0,0.23,7,5592.0,575000.0
5188,3.0,1.0,3.4,7,1335.0,200000.0
5189,3.0,3.0,0.15,7,2100.0,225000.0
5190,6.0,3.0,2.56,7,3108.0,515000.0
5191,2.0,1.0,1.0,7,1116.0,249000.0
5192,3.0,2.0,0.09,7,1927.0,229900.0
5193,4.0,3.0,0.16,7,3360.0,285000.0
5194,5.0,2.0,0.17,7,2584.0,350000.0
5195,4.0,3.0,1.73,7,2964.0,419000.0
5196,1.0,1.0,0.3,7,995.0,229000.0
5197,7.0,4.0,0.15,7,3612.0,399000.0
5198,2.0,1.0,0.18,7,944.0,250000.0
5199,3.0,1.0,3.4,7,1335.0,200000.0
5200,6.0,3.0,2.56,7,3108.0,515000.0
5201,2.0,1.0,1.0,7,1116.0,249000.0
5202,3.0,3.0,134.4,7,2600.0,1450000.0
5203,4.0,3.0,1.73,7,2964.0,419000.0
5204,3.0,3.0,1.72,7,2000.0,125000.0
5205,3.0,2.0,3.2,7,1556.0,265000.0
5206,7.0,2.0,0.2,7,2912.0,152500.0
5207,5.0,4.0,4.0,7,3300.0,475000.0
5208,3.0,2.0,14.7,7,4006.0,1200000.0
5209,3.0,2.0,1.75,7,2282.0,259800.0
5210,3.0,1.0,1.1,7,1352.0,180000.0
5211,3.0,2.0,0.5,7,1816.0,279000.0
5212,3.0,2.0,10.14,7,1712.0,250000.0
5213,4.0,4.0,177.0,7,7149.0,3500000.0
5214,5.0,5.0,48.0,7,5767.0,1075000.0
5215,2.0,2.0,8.7,7,1252.0,239000.0
5216,1.0,1.0,7.04,7,640.0,119000.0
5217,2.0,2.0,3.0,7,1500.0,249000.0
5218,4.0,4.0,0.25,7,4800.0,229000.0
5219,3.0,3.0,0.75,7,2600.0,425000.0
5220,4.0,4.0,20.88,7,4000.0,825000.0
5221,3.0,3.0,134.4,7,2600.0,1450000.0
5222,3.0,3.0,134.4,7,2600.0,1450000.0
5223,3.0,1.0,3.4,7,1335.0,200000.0
5224,3.0,3.0,0.15,7,2100.0,225000.0
5225,6.0,3.0,2.56,7,3108.0,515000.0
5226,2.0,1.0,1.0,7,1116.0,249000.0
5227,2.0,3.0,0.25,7,1584.0,250000.0
5228,4.0,3.0,1.73,7,2964.0,419000.0
5229,3.0,2.0,0.09,7,1927.0,229900.0
5230,3.0,4.0,0.4,7,2281.0,299000.0
5231,4.0,3.0,0.16,7,3360.0,285000.0
5232,5.0,3.0,0.38,7,3757.0,250000.0
5233,3.0,3.0,0.4,7,3400.0,325000.0
5234,1.0,1.0,0.3,7,995.0,229000.0
5235,5.0,2.0,0.17,7,2584.0,350000.0
5236,6.0,3.0,2.56,7,3108.0,515000.0
5237,3.0,1.0,3.4,7,1335.0,200000.0
5238,3.0,2.0,1.75,7,2282.0,259800.0
5239,3.0,2.0,0.5,7,1816.0,279000.0
5240,7.0,2.0,0.2,7,2912.0,152500.0
5241,3.0,2.0,3.2,7,1556.0,265000.0
5242,5.0,4.0,4.0,7,3300.0,475000.0
5243,3.0,2.0,14.7,7,4006.0,1200000.0
5244,4.0,4.0,177.0,7,7149.0,3500000.0
5245,2.0,1.0,1.0,7,784.0,149000.0
5246,2.0,1.0,1.0,7,1116.0,249000.0
5247,4.0,4.0,20.88,7,4000.0,825000.0
5248,5.0,5.0,48.0,7,5767.0,1075000.0
5249,1.0,1.0,7.04,7,640.0,119000.0
5250,2.0,2.0,8.7,7,1252.0,239000.0
5251,2.0,2.0,3.0,7,1500.0,249000.0
5252,4.0,4.0,0.25,7,4800.0,229000.0
5253,3.0,3.0,0.75,7,2600.0,425000.0
5254,3.0,3.0,134.4,7,2600.0,1450000.0
5255,3.0,1.0,8.4,7,2010.0,180000.0
5256,3.0,2.0,3.2,7,1556.0,265000.0
5257,9.0,9.0,0.74,7,4995.0,529000.0
5258,4.0,3.0,1.0,7,2461.0,789000.0
5259,5.0,4.0,4.0,7,3300.0,475000.0
5260,4.0,3.0,1.5,7,2164.0,619000.0
5261,3.0,2.0,14.7,7,4006.0,1200000.0
5262,6.0,3.0,0.81,7,2584.0,299900.0
5263,3.0,2.0,1.75,7,2282.0,259800.0
5264,2.0,1.0,0.98,7,1248.0,259900.0
5265,3.0,2.0,0.34,7,1716.0,199500.0
5266,3.0,2.0,0.5,7,1816.0,279000.0
5267,3.0,1.0,0.27,7,1475.0,135000.0
5268,3.0,2.0,1.5,7,1500.0,359000.0
5269,3.0,3.0,1.73,7,3300.0,614900.0
5270,7.0,2.0,0.2,7,2912.0,152500.0
5271,4.0,4.0,177.0,7,7149.0,3500000.0
5272,5.0,5.0,48.0,7,5767.0,1075000.0
5273,2.0,1.0,1.0,7,784.0,149000.0
5274,5.0,4.0,0.22,7,2998.0,269000.0
5275,3.0,2.0,2.34,7,1792.0,439900.0
5276,3.0,2.0,1.75,7,1500.0,395000.0
5277,4.0,3.0,0.51,7,1850.0,449000.0
5278,9.0,6.0,3.01,7,3580.0,385000.0
5279,3.0,2.0,0.3,7,1200.0,374999.0
5280,4.0,2.0,0.53,7,1400.0,399999.0
